Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Label
2.117271353780674e-05,0.00033184596058441067,0.001881930859892425,0.0009627030257071684,0.011958336467339993,0.008680937023875039,3.621488280054474e-05,0.0004888657341797349,0.0002102071797581963,0.0004198369255938019,0.00011076189281887312,0.00032772568917097925,3.0
0.0,0.0005561638964012643,0.0,0.0007835253910457815,0.009584232450664828,0.0002695065740541836,0.0005439541938828277,0.00045670918462163696,7.65925448186662e-05,0.00045722673791306537,0.00013132819587032414,0.002415059851694493,1.0
0.0008046692860464771,0.005745172653314508,0.0076511100018040075,0.001087703760578642,0.08390747931030208,0.015024135408867989,0.000658634939113956,0.009954558642111875,0.0005053935726393486,0.012631241713409408,0.003333559976481327,0.010174741294819926,4.0
0.00037776833952019126,0.00025838102518687105,7.170383667310515e-06,1.230987357337906e-05,0.013341998495455282,3.4986970869923405e-06,5.175220732445074e-07,0.00012997199323056674,1.3738400087705651e-05,0.0007059092823498197,0.00016900245519221256,0.000366987169467261,2.0
3.92892438188805e-05,0.0004106959982189246,4.3366068770445045e-05,0.0005614882791173862,0.016367590689599934,0.0004802548505446071,0.0004330724921959186,0.0009428046609313738,8.222914289947509e-05,0.0006773398182636068,0.00014885489715047595,0.0005766404232179007,2.0
3.095533785655834e-05,0.00044522363395990797,0.0017944581254334723,0.0006324441415538704,0.009683708002239522,0.001279189362669604,0.0004792950586475821,0.0029311978769456823,0.00022566929318874673,0.0014529311753263589,7.718499630489248e-05,0.00042848049656459014,2.0
0.00024337702950503733,0.00013476022640430615,0.001096639303565856,0.0008387641633103354,0.02384465026804434,0.00024163648751681242,0.0002316250497663598,0.0006124685181801717,0.0001455715343695801,0.0010586841689640774,4.044447208967859e-05,0.0003543395408525751,4.0
0.0,0.00012658151637819402,0.0017840827313357508,2.1759341846881686e-05,0.001598958499540811,0.00010555955235466675,7.253806084018744e-05,0.000313957858495718,0.00011906085321299487,0.0003697530555629539,1.9918188380470167e-05,0.00026838874031212307,3.0
0.0001596847760792105,6.396932838573712e-05,0.0,0.0,0.0020660006722350507,3.473146227019956e-06,8.60050094555261e-06,0.0002951540741859694,0.0,0.00010177326027546085,0.00011883073099138615,2.871425183169574e-05,1.0
0.000995126919234625,0.0015534170812160064,0.0018324951227279502,0.0016606396562446257,0.02913369646740955,0.005718333995314051,0.0005089771554290533,0.0008157204886795609,0.0004594577395872654,0.003293404698242198,0.004245113853270931,0.005867498126810008,1.0
0.00013154091580510406,0.0013273423897711242,0.0011295112700318438,0.0003455528214223051,0.00024091410661031422,0.00020841936058232333,0.0004822983225158285,0.0010064154998844698,0.00015003077788812376,0.0008861296660687798,0.00010778897601610524,0.0013034416393192844,4.0
0.0001816201656785444,0.0004841004604042624,0.0018021222381561577,0.0,0.004078302544013001,0.00013024461446066245,5.446751841027779e-05,0.0003830451242116967,0.0001404009171514759,0.0006410406274659431,2.9621959291533182e-05,0.0003723665251186609,3.0
0.0007453536588060141,0.00192980993564904,0.004127817574728265,0.0026223495240421135,0.02937151943720816,0.02274589724191513,0.0004892665078618009,0.00203605272443691,0.0007692252453831723,0.0015692113144185112,0.0010688468213149844,0.002156743119050259,3.0
0.0,7.498581813397722e-05,0.0,0.0006165586069759232,0.011717134723945843,2.122045728458235e-05,6.101639085041476e-06,2.824700360527693e-05,1.882502474486608e-05,0.00021704684939553355,2.397447852940356e-05,0.0001137539127683536,1.0
0.00042005468023733,0.0006540039085050132,0.0026388248603845315,0.001382044378536436,0.016519075688605823,0.00019010896933459843,7.163134033363072e-05,0.0004693949580489983,0.00017913002341772344,0.0005416709807611307,0.00023578895113520934,0.0005447582833547235,3.0
0.00021258628309304595,0.007231860618192015,0.0014244135387138862,0.0008237161320214118,0.03341848139148176,0.00029736480341769245,0.0016185324396001768,0.00861488696524404,0.0003571546092013825,0.0022825041048192495,0.00016611982741606698,0.007757319597503787,3.0
0.0003840589042565066,0.00046105290838894234,0.0,0.0004477479715125026,0.006459457262960405,0.00011441943886815497,0.0006614963233279332,0.0007215982152074646,5.316500927957758e-05,0.000503481472996943,0.00014327754728122167,0.00037821626766153184,1.0
4.1692026183112285e-06,0.0001230376648564623,0.0016764407394971315,0.0004426985157802593,0.025742631641108894,0.000726190436466604,5.619608569331068e-05,0.0005673252378241156,0.00010518766088117202,0.00046785028183490124,9.510708985277158e-05,0.00016222798411811806,3.0
0.0002769137863883909,7.52543889882533e-05,0.0007029726075034096,0.0005642184923373619,0.013110196543363267,0.00021382412572077214,7.645887450229653e-06,0.00010015000002872256,0.0,0.0002747929936964727,0.0003208515680133143,7.423488242095839e-05,3.0
0.0,0.000598383671918626,0.0026960719460622853,0.00016952792126843436,0.002585737649400674,0.0005200185810748454,0.000272071978538843,0.0008428915141686956,0.00013434634693230095,0.0009207810163927989,5.3376540534149374e-05,0.0010570671905615501,4.0
0.000265751231259955,0.0006598916227508439,0.0007244129809309595,0.0023382464437005576,0.11983390223477183,0.009499958573046644,0.00014211476924254246,0.00037336790726519704,0.0002835244493197386,0.0011570639986492627,0.0001083893595230549,0.0012351123020527491,3.0
0.00022612356998829268,0.00010368521599459552,0.00016253161266097538,6.33946515351979e-05,0.0038989083031692154,2.370017881766679e-06,1.5849150084305136e-05,3.923713995457371e-05,0.0,6.0324499075562493e-05,0.00011464697392276398,7.584264140496119e-05,4.0
0.0,0.0001591769685098152,0.0003990815789096931,0.0008224291284464532,0.007786663806233049,0.01816657458618175,7.854074026536286e-06,0.00019813982498998446,5.186014470765605e-05,0.0006898509387527717,7.963765037642616e-06,0.00018902735624273508,1.0
0.0,0.00021183794218649978,0.0010070226509995913,0.00021028902949009754,0.0010537276263833243,1.474138580088365e-06,0.00031175120203412205,0.0007612951170788173,6.482312211566858e-05,0.00025352069450516266,2.324954965587375e-06,0.00038969076243750933,2.0
0.000837593023826824,0.0005209908765653282,0.0027266653783980825,0.0005316941550055214,0.007134803125384672,7.350478579034143e-05,0.0002316032108303912,0.0016889813947121284,4.915571436832621e-05,0.0006149643540119572,0.00023974849152901277,0.0002226534552066397,4.0
0.0,0.0009861478683062623,0.004686318879025256,0.0,0.00178894039397405,5.7708891120280773e-05,0.0002343723914071293,0.0017574385964316472,0.00011275305203077129,0.001513755420376422,3.406174867938686e-05,0.0006846657326138233,3.0
8.441890056001732e-05,0.0007046155415435078,0.0013464358140218378,0.00035900645912144283,0.004392141719243214,0.00019541272656987475,0.00017236248727805811,0.002480014641151928,0.00016675812340265954,0.0011298372489616242,9.748910787717684e-05,0.0008846216884809366,2.0
0.0003524062540098957,9.668230180098853e-05,0.00028462129524089346,0.0003344605141155838,0.007770982151332977,0.00017733719455033113,1.1595340567013854e-06,1.081285838387522e-05,7.154606394861043e-05,0.00024063418400221493,8.551444575032674e-05,7.674084037144205e-05,3.0
0.0006615078704123617,0.00020325182571151313,0.000524133249202505,0.0009993465882380832,0.00518986381523903,2.0355607448265974e-06,0.00010095423360962134,0.0009960815423096286,8.399439984115617e-05,0.00039508981389296035,0.00045143912613128,0.00015752124762751304,4.0
0.0,4.917729858155711e-05,0.00047013344266835745,0.0,0.0005560091118717337,4.4577988809804086e-07,3.223780518451407e-06,0.00015677440381240914,0.0,8.56683650548293e-05,1.7398743588140406e-06,5.693969833732592e-05,2.0
0.0002585288724952582,0.013897194780029943,0.009896349284426146,0.0009392749998513031,0.08922234148448366,0.0006233471640848773,0.003745574678106945,0.012064001008453711,0.0005260594663719264,0.0034315062939308787,0.0001700319403353146,0.016046821419280034,2.0
0.00048596418238379196,0.00016453674222988688,0.0009187898184795521,9.079883447830488e-05,0.020454026362335356,4.064706622839166e-08,0.0001235935855904685,0.0003004117743985579,1.9731070639576645e-05,0.00021280743782832757,5.6742764652772795e-05,0.00016352642955999849,2.0
0.0,0.0004648281145020578,0.002424200349737766,2.9335486589225363e-05,0.0008148864968751967,0.00027392057991898196,8.344222931690697e-05,0.0005393647476820002,1.8477031590155818e-05,0.0005358845183659935,1.058452263974507e-05,0.00028960049049385646,1.0
0.0,0.0011076877808801604,0.0021682849096708026,7.583519382787048e-05,0.0021184493876826786,0.004601306074591476,0.0010270224764558264,0.002817102655051051,0.00019114817774917495,0.006000975206667328,4.940301595624159e-05,0.0015873737861002253,2.0
4.583508991673547e-05,0.00035562458378939467,0.001566619011751493,0.0,0.0027850475952437897,3.7347371231161236e-05,0.0002783734049136509,0.0010880889038644987,0.00010726157494557589,0.0006658059037613168,7.676245924756078e-05,0.0003129735566334658,1.0
0.00016573651236722654,0.0007287527981880541,0.0013533045869748954,0.0008619168038345691,0.019948218575977957,0.00036826863596983554,0.0079488483565562,0.000899730967965885,0.00015590721141439104,0.002001904993510168,0.00018463559554006312,0.0022986285813520815,1.0
0.0003855091792685631,0.0030461425968551755,0.0025678001472069075,0.0006330143195344733,0.09558911928659684,0.0189113896031233,0.0003512261221200991,0.0013183693122929478,0.00024224397193228536,0.003209422045462702,0.00016504688896177915,0.003078800623913519,2.0
0.0003292562763275043,0.00026670951255587026,0.0017364504357804261,0.0,0.003151214843544102,4.817217835357586e-06,0.0001231377893967424,0.0009875696649205888,6.431642478561334e-05,0.0004758616182583903,0.0001967286900293151,0.0003453410026302115,3.0
0.0,0.0019515177246001347,0.002299190881937174,2.0485431591074556e-05,0.030722688125506648,0.0006172796654406639,0.0001904851881986188,0.0014446677106733363,0.0001604732121165079,0.0011203996107947722,8.55060536210269e-05,0.001927220865579582,1.0
0.00010474819390768336,0.0001778489727657665,0.0006267715000589712,0.000910216656586836,0.014834387634530852,0.0004657320473224245,0.00017089016152092848,0.0006553382583208497,9.52516744934501e-05,0.0003832658673515318,6.156894952065388e-05,0.0002276516851522049,2.0
0.0008522446694697705,0.00217618321974181,0.0029767170026320285,0.0004064594153826546,0.014385248465459395,0.002834463987432835,0.0003633799835955959,0.001868222707857647,0.00041100565831972326,0.0026077911427440977,0.002228097582250789,0.003249333713764917,3.0
0.0,0.0006333006916125338,0.0027988192518631798,0.0,0.0015023292540801041,0.00061946650498637,1.3861584208087795e-05,0.0010738243586394466,0.0001265684058600922,0.001435235370263274,0.00012923394711697312,0.00032063119915850294,1.0
0.0002171737885636359,0.0006870539438197187,0.0010071912977004834,0.0008586075461162726,0.0576035003854688,0.001704747784259309,0.00016595325671783426,0.0003539294515942439,0.0002475276477034162,0.0007860520365035994,9.922696936679398e-05,0.0008222448420395478,2.0
0.00023701922194311982,0.00310854137245569,0.0026839235511355603,0.0009813132426720497,0.040940067823027705,0.0002545478108668646,0.0011536802833780361,0.0011160019065187701,0.0004466228342676858,0.003762879178376376,1.6658518942237552e-05,0.0030414604723355857,4.0
0.0,0.0003233458364667954,0.0013792059047439851,0.000369787386235646,0.003780547347036387,0.00016021336671999552,0.00012873416259764613,0.00018264538314559088,8.449721452638022e-05,0.0006890288022292913,7.619921809078511e-06,0.00030137176493054283,1.0
0.00018446910476556294,0.0007413335576158263,0.0012577645169308581,7.513301494424806e-05,0.0030272311108414723,0.0002551346246296614,6.960004157001151e-05,0.000725541440296113,0.00011383532968461686,0.000564234484251647,0.00015731363780845155,0.00035191491402030784,1.0
0.0006845963483405224,0.0009997078987826603,0.0031406666593558046,0.0011467651277818494,0.10920682348106944,0.00557961895963517,0.00015146176425136643,0.0009397821205047628,0.00028460595187552204,0.0012242884555745302,0.00033583863655514164,0.001323130442438541,3.0
0.0,5.403272843981371e-06,0.0,7.26354394458767e-05,0.0005373052388680791,1.86429726093464e-05,8.079802814601403e-06,8.677285137938118e-05,0.0,1.0467477027137314e-05,0.0002226372679783031,6.661356672178661e-06,2.0
0.00034294717794295407,0.0021646887052500325,0.0010079302910703477,0.0015371159967885353,0.07321076158629651,0.5595129929730858,9.982174217216745e-05,0.000291599911996292,0.00015335419034380693,0.0019210200850541094,0.000316624134125424,0.0014187043806200932,2.0
