Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Label
-0.00660353060811758,0.06263943761587143,0.00948178581893444,0.009610386565327644,-0.01550495158880949,0.03484180569648743,0.09764273464679718,0.02487589791417122,0.007711903657764196,0.032659538090229034,0.010783557780086994,0.0630294531583786,3.0
-0.004489341285079718,0.046184148639440536,0.008301634341478348,0.007697818335145712,-0.008062664419412613,0.030044864863157272,0.07471591234207153,0.019968880340456963,0.010164047591388226,0.0228299368172884,0.01055492740124464,0.048356808722019196,4.0
-0.004748896695673466,0.0414494127035141,0.005931439809501171,0.008353186771273613,-0.011351794004440308,0.028291037306189537,0.07369651645421982,0.02159002050757408,0.0077821617014706135,0.02062252350151539,0.010399386286735535,0.04627189785242081,4.0
-0.005188012029975653,0.036767493933439255,0.00752131687477231,0.006381455808877945,-0.009265808388590813,0.029283780604600906,0.06483109295368195,0.017174022272229195,0.013922808691859245,0.01966388337314129,0.010196682997047901,0.044181499630212784,3.0
-0.006300888489931822,0.05093544349074364,0.005986740346997976,0.008738533593714237,-0.01556645892560482,0.029360512271523476,0.08748752623796463,0.02645912952721119,0.007266884204000235,0.02485673502087593,0.008252608589828014,0.05145169794559479,1.0
-0.004421186167746782,0.05923297628760338,0.009010814130306244,0.009046426974236965,-0.011207761242985725,0.032282568514347076,0.09629490971565247,0.024228977039456367,0.010907611809670925,0.03006540611386299,0.00909404270350933,0.060422953218221664,3.0
-0.0034965130034834146,0.029316842555999756,0.004889737349003553,0.005981725640594959,-0.006903755012899637,0.02516394667327404,0.055452484637498856,0.015660174190998077,0.010168617591261864,0.01598212495446205,0.009210659191012383,0.03741342946887016,3.0
-0.0007233040523715317,0.04405079036951065,0.0067041306756436825,0.006935311947017908,-0.0034648943692445755,0.029442697763442993,0.07258935272693634,0.018435241654515266,0.011968439444899559,0.021766191348433495,0.010380103252828121,0.05058858171105385,4.0
-0.0052420031279325485,0.027592476457357407,0.006438883487135172,0.004200976341962814,-0.007628993131220341,0.023507822304964066,0.04953597113490105,0.017419660463929176,0.013442992232739925,0.017306126654148102,0.004434872418642044,0.035154134035110474,4.0
-0.0019062425708398223,0.036455217748880386,0.008547436445951462,0.006609037052839994,-0.010744379833340645,0.026765210554003716,0.06455250084400177,0.02075657807290554,0.016685858368873596,0.020983394235372543,0.011839631013572216,0.043273016810417175,1.0
-0.0070128412917256355,0.05068406090140343,0.007600264623761177,0.008818354457616806,-0.01209939830005169,0.03185184672474861,0.08614708483219147,0.02383979968726635,0.007665419951081276,0.026010937988758087,0.009353885427117348,0.05300702154636383,3.0
-0.005321806762367487,0.02590031363070011,0.003866015002131462,0.005087234545499086,-0.013233778066933155,0.021427081897854805,0.05224136263132095,0.01849937252700329,0.014825861901044846,0.015697887167334557,0.0060134162195026875,0.035445209592580795,1.0
-0.005468363873660564,0.026786694303154945,0.009392335079610348,0.0058126081712543964,-0.0011881247628480196,0.027755042538046837,0.04731462150812149,0.01450443733483553,0.010707578621804714,0.016945336014032364,0.01042542140930891,0.03317640349268913,4.0
-0.008897136896848679,0.02655518800020218,0.00803684163838625,0.005369916092604399,-0.00815192237496376,0.025227051228284836,0.04369870573282242,0.018243519589304924,0.011137095279991627,0.01885848678648472,0.005785638000816107,0.03127152845263481,2.0
0.047564905136823654,0.07013809680938721,-0.02683103457093239,0.003981376066803932,-0.038856927305459976,0.009641239419579506,0.07992066442966461,0.022989749908447266,0.0436822809278965,0.012822572141885757,0.005215583369135857,0.0623612180352211,1.0
-0.011219038628041744,0.016950713470578194,0.00903776753693819,0.007230206858366728,-0.007159445900470018,0.02240140177309513,0.02755289524793625,0.019465133547782898,0.019874582067131996,0.019922740757465363,0.005454754922538996,0.026545599102973938,1.0
-0.0059920866042375565,0.03223053365945816,0.0067426906898617744,0.005499348510056734,-0.008623850531876087,0.02575329877436161,0.05814298242330551,0.017396075651049614,0.011151805520057678,0.016963539645075798,0.007668664213269949,0.03789772838354111,2.0
-0.00840770360082388,0.03102637268602848,0.006518523208796978,0.00710699986666441,-0.006934914272278547,0.02619752287864685,0.06012878939509392,0.018579913303256035,0.006557167507708073,0.01797342859208584,0.006350562907755375,0.03726142272353172,2.0
-0.003148716641589999,0.026185253635048866,0.004043005872517824,0.004034691024571657,-0.0037817242555320263,0.022993965074419975,0.05242433771491051,0.013876152224838734,0.014198803342878819,0.011705173179507256,0.0069375415332615376,0.034099020063877106,3.0
-0.005767744965851307,0.026451297104358673,0.007463767193257809,0.007240599021315575,-0.008738702163100243,0.026848534122109413,0.049062058329582214,0.019335368648171425,0.01319312397390604,0.017386095598340034,0.0106941107660532,0.03625668212771416,1.0
-0.005006246734410524,0.04052889719605446,0.006706538610160351,0.007148302160203457,-0.011465194635093212,0.026717273518443108,0.0732697993516922,0.022601841017603874,0.011858377605676651,0.021479923278093338,0.00803881511092186,0.04614707827568054,3.0
-0.006871997844427824,0.03541315346956253,0.008231059648096561,0.005711276084184647,-0.007472840137779713,0.030278127640485764,0.058018144220113754,0.017043018713593483,0.00828623678535223,0.019191302359104156,0.009933733381330967,0.03881169483065605,3.0
-0.0022447516676038504,0.0445132851600647,0.007388686761260033,0.008569915778934956,-0.01137507427483797,0.02783866785466671,0.0770796611905098,0.02193998172879219,0.014039534144103527,0.023933522403240204,0.010671575553715229,0.051451366394758224,1.0
0.049600377678871155,0.026908474043011665,-0.04343124479055405,0.019926145672798157,0.009668608196079731,0.005679341033101082,0.0991450697183609,0.06346647441387177,0.030576521530747414,-0.005659362301230431,0.0033228141255676746,0.05910429731011391,2.0
-0.004592422861605883,0.01977275311946869,0.0043432149104774,0.006314872298389673,-0.009908143430948257,0.020241111516952515,0.04908088967204094,0.01988605596125126,0.014229562133550644,0.014008749276399612,0.005464455112814903,0.029898611828684807,1.0
-0.004178400617092848,0.02895420789718628,0.008057240396738052,0.004972788970917463,-0.005036384332925081,0.02659880928695202,0.04608886316418648,0.015009560622274876,0.011314157396554947,0.017454609274864197,0.009220846928656101,0.035058096051216125,4.0
-0.005909021478146315,0.028400573879480362,0.006670089438557625,0.004199575167149305,-0.01012039091438055,0.025922056287527084,0.04972221329808235,0.01570792868733406,0.011376325972378254,0.01629028469324112,0.006221896503120661,0.034332673996686935,2.0
-0.003971287049353123,0.07036943733692169,0.01275485847145319,0.011219600215554237,-0.01617685705423355,0.03973770886659622,0.1021517962217331,0.024389775469899178,0.009854580275714397,0.03613166883587837,0.018078014254570007,0.06884605437517166,2.0
-0.004774459172040224,0.07783056795597076,0.009972571395337582,0.012405735440552235,-0.0158915463835001,0.036922749131917953,0.12459469586610794,0.02959562838077545,0.0071501354686915874,0.035773828625679016,0.013695351779460907,0.07324224710464478,4.0
-0.004805414471775293,0.02071412466466427,0.0017470766324549913,0.0017031320603564382,-0.005292163696140051,0.01776653528213501,0.03850417956709862,0.0128007922321558,0.012638240121304989,0.01064323540776968,0.0013525886461138725,0.026872806251049042,3.0
-0.005938928574323654,0.07937060296535492,0.011158701032400131,0.013478554785251617,-0.012268212623894215,0.039412446320056915,0.12178998440504074,0.02880166471004486,0.004946602042764425,0.039251912385225296,0.013802681118249893,0.07590699195861816,3.0
-0.00427555525675416,0.050034552812576294,0.007402363233268261,0.006979227066040039,-0.015376233495771885,0.029682151973247528,0.08002450317144394,0.02210131101310253,0.009589731693267822,0.02521774172782898,0.010408769361674786,0.05168412625789642,2.0
-0.008042554371058941,0.003524340456351638,0.0001768181100487709,0.0020516172517091036,0.0107431560754776,0.023344507440924644,0.0048976498655974865,0.0033957469277083874,0.012668750248849392,0.004029298201203346,0.00322910537943244,0.013172974810004234,2.0
0.513323187828064,0.45379820466041565,0.011944196186959743,0.10426128655672073,0.004581446293741465,0.010302390903234482,0.6845794320106506,0.3044324517250061,0.24628546833992004,0.020954135805368423,0.2378743290901184,0.468475341796875,1.0
-0.008457169868052006,0.06467758864164352,0.009904787875711918,0.012142638675868511,-0.014671791344881058,0.03462568670511246,0.10343941301107407,0.027519110590219498,0.004949895199388266,0.03306006267666817,0.011913926340639591,0.06396854668855667,2.0
0.007463608868420124,0.05216951295733452,0.007966720499098301,0.007943660952150822,-0.011493010446429253,0.021880632266402245,0.039201561361551285,0.01898176223039627,0.04791741818189621,0.039014168083667755,0.01806003414094448,0.051664140075445175,1.0
-0.008813923224806786,0.007287637796252966,-0.008445882238447666,0.002256208099424839,-0.016631636768579483,0.010666378773748875,0.02441774308681488,0.012247362174093723,0.008289442397654057,0.005760758649557829,-0.007227684836834669,0.015732983127236366,3.0
-0.003682909533381462,0.04877227172255516,0.006966385990381241,0.00830362644046545,-0.011080344207584858,0.02868114598095417,0.08440637588500977,0.02167557366192341,0.01053573377430439,0.02331874892115593,0.009901992976665497,0.051012661308050156,4.0
-0.003968595992773771,0.034277886152267456,0.004625583998858929,0.004176806192845106,-0.011702777817845345,0.024196868762373924,0.05667756497859955,0.016741236671805382,0.012381897307932377,0.017944879829883575,0.006442132871598005,0.040032293647527695,4.0
-0.0034159079659730196,0.023887380957603455,0.0055339401587843895,0.003555998206138611,-0.0080197062343359,0.020149677991867065,0.03828788548707962,0.014413153752684593,0.013887657783925533,0.015040305443108082,0.008545088581740856,0.028821023181080818,1.0
-0.006166353356093168,0.07954295724630356,0.013180216774344444,0.012372376397252083,-0.01463912520557642,0.04089653864502907,0.12144666165113449,0.02907315269112587,0.010944906622171402,0.04209694638848305,0.01441905926913023,0.07746752351522446,3.0
-0.004018524661660194,0.031128881499171257,0.003964001778513193,0.0038280393928289413,-0.013864981941878796,0.023523008450865746,0.05647766962647438,0.018304500728845596,0.014431837946176529,0.016529573127627373,0.005944525822997093,0.036443062126636505,1.0
-0.008376515470445156,0.017089443281292915,-0.0005703361821360886,0.0032630180940032005,-0.007270770613104105,0.016745852306485176,0.03389986976981163,0.015503855422139168,0.007054356392472982,0.011139998212456703,-0.002498540561646223,0.023572705686092377,4.0
-0.007583894766867161,0.02305041253566742,0.0040677920915186405,0.003098216373473406,-0.004931825678795576,0.024202385917305946,0.04337109252810478,0.014677420258522034,0.011355176568031311,0.014611669816076756,0.00196812953799963,0.0321737602353096,4.0
-0.0039742267690598965,0.06863315403461456,0.008450078777968884,0.011452378705143929,-0.016361447051167488,0.035498641431331635,0.10947030782699585,0.026825498789548874,0.0070601291954517365,0.03228168562054634,0.01457708515226841,0.06748614460229874,2.0
-0.00567423552274704,0.04518609866499901,0.004959537647664547,0.007778288330882788,-0.009876975789666176,0.025804603472352028,0.07960579544305801,0.020912598818540573,0.00824739970266819,0.0196958240121603,0.006264568772166967,0.04811636358499527,4.0
0.6695340871810913,0.6537163257598877,0.019565286114811897,0.09251953661441803,0.02756398171186447,0.052966393530368805,0.8278252482414246,0.32379528880119324,0.42892566323280334,0.019245313480496407,0.3021905720233917,0.6624088287353516,1.0
-0.006412305403500795,0.06550668179988861,0.008472749032080173,0.011048506014049053,-0.01707087643444538,0.031716689467430115,0.10364088416099548,0.027056202292442322,0.007554732263088226,0.032918862998485565,0.009416138753294945,0.06412707269191742,2.0
-0.00024137459695339203,0.05860191583633423,0.006073709111660719,0.00998360849916935,-0.013040279969573021,0.03196264058351517,0.10256099700927734,0.024062292650341988,0.0124341556802392,0.027645891532301903,0.01173417828977108,0.06312429159879684,4.0
-0.004921416286379099,0.03360257297754288,0.008992092683911324,0.006034361198544502,-0.00460093654692173,0.029759401455521584,0.058602795004844666,0.017328180372714996,0.010483460500836372,0.020504862070083618,0.010257039219141006,0.04075366631150246,3.0
-0.0052449703216552734,0.051205385476350784,0.007010211236774921,0.008297339081764221,-0.012669263407588005,0.030501771718263626,0.08428411185741425,0.02198086306452751,0.008520019240677357,0.02488941326737404,0.009568149223923683,0.053327083587646484,4.0
-0.008612380363047123,0.04739053174853325,0.007030205801129341,0.009030471555888653,-0.012405462563037872,0.03139164298772812,0.08142469823360443,0.023469584062695503,0.003051616018638015,0.024202175438404083,0.008895192295312881,0.04895888268947601,4.0
0.06401417404413223,0.15564419329166412,-0.007714692037552595,0.021498138085007668,-0.03540317341685295,0.033969152718782425,0.12906038761138916,0.03518912196159363,0.1207447350025177,0.0715784952044487,0.028768813237547874,0.1521790623664856,1.0
-0.01130003947764635,0.018849840387701988,0.006054730154573917,0.0048144361935555935,-0.0020203774329274893,0.022100385278463364,0.033291976898908615,0.01412284653633833,0.009993505664169788,0.01398290041834116,0.0036079338751733303,0.025028306990861893,3.0
-0.005900144577026367,0.02942599728703499,0.006646877620369196,0.00552655104547739,-0.004450083710253239,0.02400434948503971,0.05248591676354408,0.015199998393654823,0.011537144891917706,0.016257496550679207,0.005899329669773579,0.03513667732477188,4.0
-0.008420019410550594,0.05458734184503555,0.006903931964188814,0.010517868213355541,-0.01107380073517561,0.03040205128490925,0.0894031748175621,0.02480362169444561,0.004517282824963331,0.029120175167918205,0.007796523626893759,0.05587276443839073,3.0
-0.005658973474055529,0.07515592873096466,0.008211211301386356,0.01201095711439848,-0.01583201251924038,0.03808918967843056,0.12405089288949966,0.029322471469640732,0.00518704392015934,0.03632563352584839,0.011633648537099361,0.07344340533018112,4.0
-0.0065094404853880405,0.05067450925707817,0.008587821386754513,0.009498119354248047,-0.011615002527832985,0.031214512884616852,0.0853300616145134,0.022525722160935402,0.007697470486164093,0.025520939379930496,0.010945496149361134,0.053360868245363235,2.0
-0.009848537854850292,0.016920356079936028,0.003428227500990033,0.004051647614687681,-0.004933945368975401,0.021398376673460007,0.031086524948477745,0.011069506406784058,0.010911570861935616,0.012162696570158005,0.0033307508565485477,0.025007832795381546,3.0
-0.007687021978199482,0.01803460903465748,0.0020514708012342453,0.002830526093021035,-0.00432048924267292,0.014617393724620342,0.02563287876546383,0.010168139822781086,0.01695472188293934,0.012542919255793095,0.0007180737447924912,0.025614405050873756,1.0
0.9619084000587463,0.9362772107124329,0.09924247860908508,0.18457433581352234,0.2890140116214752,0.12141990661621094,0.9857712388038635,0.5765644311904907,0.737848162651062,-0.06286585330963135,0.6766794323921204,0.9356721043586731,1.0
-0.006993011571466923,0.06498992443084717,0.00832164566963911,0.010762136429548264,-0.014338706620037556,0.034761134535074234,0.10424360632896423,0.02650761790573597,0.007650287356227636,0.03156100958585739,0.011567610315978527,0.06357380747795105,2.0
-0.000971346627920866,0.03328876942396164,0.004644141532480717,0.004506250377744436,-0.009386288933455944,0.025559546425938606,0.056796006858348846,0.01620282605290413,0.012509919703006744,0.014693530276417732,0.010167345404624939,0.0380343459546566,2.0
-0.004538877867162228,0.024474184960126877,0.008086372166872025,0.005885578226298094,-0.003819578094407916,0.024342775344848633,0.04429493844509125,0.018160274252295494,0.013622182421386242,0.01699528470635414,0.009400984272360802,0.030856819823384285,1.0
-0.004511780105531216,0.026767518371343613,0.00965969543904066,0.0038252307567745447,0.004219501744955778,0.026269808411598206,0.04525841400027275,0.01457892544567585,0.015699397772550583,0.01667877845466137,0.006735534872859716,0.035251569002866745,4.0
-0.013298973441123962,0.011390017345547676,0.0017526651499792933,0.0012635105522349477,0.0011315572774037719,0.01758732460439205,0.010789022780954838,0.008871596306562424,0.008482428267598152,0.00955110415816307,-0.001392924226820469,0.015448512509465218,2.0
-0.01479449775069952,0.009628725238144398,0.0026921278331428766,0.0072774202562868595,-0.00355790788307786,0.02162741683423519,0.0188019759953022,0.014816059730947018,0.012032671831548214,0.014610079117119312,0.0029849812854081392,0.019798830151557922,3.0
-0.008514804765582085,0.022520141676068306,0.007210283540189266,0.004162319004535675,-0.005209220573306084,0.024433165788650513,0.038854412734508514,0.015335775911808014,0.01114775612950325,0.01573449932038784,0.005694011691957712,0.027597786858677864,2.0
-0.0044610160402953625,0.05099061131477356,0.008202418684959412,0.007795508485287428,-0.0061997598968446255,0.028590267524123192,0.08244270831346512,0.021591169759631157,0.011292394250631332,0.024716855958104134,0.008620085194706917,0.052192818373441696,4.0
-0.007661876734346151,0.020407091826200485,0.004025641828775406,0.003868252271786332,-0.002621689345687628,0.021327974274754524,0.04042806103825569,0.014710279181599617,0.008731079287827015,0.011953901499509811,0.001357254572212696,0.027389483526349068,4.0
-0.005197513848543167,0.02204672060906887,0.002051142044365406,0.0031445552594959736,0.0006949695525690913,0.01853071339428425,0.03910002484917641,0.012722911313176155,0.01346727553755045,0.009648328647017479,0.0023674622643738985,0.0274959784001112,4.0
-0.005706490017473698,0.04943149536848068,0.009350467473268509,0.008269332349300385,-0.0071752420626580715,0.032606907188892365,0.07397893816232681,0.020464599132537842,0.008627205155789852,0.025855883955955505,0.012203876860439777,0.050198979675769806,3.0
-0.008293877355754375,0.04200376197695732,0.006989508401602507,0.009007520973682404,-0.009862881153821945,0.028879521414637566,0.07926393300294876,0.023245951160788536,0.004838532768189907,0.0225687213242054,0.006847703363746405,0.046565230935811996,4.0
-0.0056810155510902405,0.049828074872493744,0.007082195952534676,0.008713722229003906,-0.011112254112958908,0.030413620173931122,0.08420798182487488,0.021642865613102913,0.010743943974375725,0.025793977081775665,0.009562039747834206,0.05376989766955376,3.0
-0.006127095315605402,0.0457892008125782,0.006319879554212093,0.008347616530954838,-0.014694578014314175,0.027472684159874916,0.07827918976545334,0.022056318819522858,0.01177959330379963,0.02337982878088951,0.009795968420803547,0.04927133023738861,2.0
-0.004858564585447311,0.06384903192520142,0.008731283247470856,0.011537228710949421,-0.014358505606651306,0.034702349454164505,0.10466259717941284,0.026283062994480133,0.008576587773859501,0.03124109096825123,0.01274051796644926,0.06452348083257675,3.0
-0.009092588908970356,0.025350600481033325,0.006981297396123409,0.004833402577787638,-0.003982136026024818,0.025727692991495132,0.04573614522814751,0.016033150255680084,0.008100688457489014,0.01684386655688286,0.004596770741045475,0.03163187578320503,2.0
-0.006132449023425579,0.03730021044611931,0.008233297616243362,0.006292909383773804,-0.006605005823075771,0.026803698390722275,0.06104514002799988,0.017478350549936295,0.011534868739545345,0.020284907892346382,0.007472543977200985,0.04393551126122475,4.0
-0.005900781601667404,0.03523595258593559,0.004960648249834776,0.006667927838861942,-0.008948735892772675,0.025179415941238403,0.06400574743747711,0.018323585391044617,0.008047427050769329,0.016472317278385162,0.00712103396654129,0.039863791316747665,4.0
-0.002280891640111804,0.036595456302165985,0.009018084034323692,0.004980809986591339,-0.0050364830531179905,0.029779525473713875,0.061122387647628784,0.01702481135725975,0.013935376890003681,0.02038239687681198,0.010806442238390446,0.04403658211231232,4.0
-0.0065054865553975105,0.036715567111968994,0.004395180381834507,0.006517736706882715,-0.014667762443423271,0.025718161836266518,0.06526995450258255,0.020546240732073784,0.009100181050598621,0.02002578042447567,0.0060521140694618225,0.04259387031197548,3.0
-0.007403058931231499,0.056322257965803146,0.011397324502468109,0.011316643096506596,-0.008538343943655491,0.0344388522207737,0.08856049180030823,0.023724066093564034,0.007307431660592556,0.031134195625782013,0.013119183480739594,0.05755501240491867,2.0
-0.005206086672842503,0.052160296589136124,0.007289542350918055,0.008281558752059937,-0.012604535557329655,0.030845634639263153,0.0860009714961052,0.022127604112029076,0.009906827472150326,0.025976482778787613,0.01008624117821455,0.05429142713546753,3.0
-0.004208882339298725,0.043229300528764725,0.00921107642352581,0.007091122679412365,-0.008345680311322212,0.031247999519109726,0.06821469217538834,0.0180006492882967,0.011642512865364552,0.023117059841752052,0.012409219518303871,0.04727766662836075,2.0
-0.002383958315476775,0.03596395254135132,0.006572121754288673,0.005739969667047262,-0.012124721892178059,0.026400644332170486,0.06126634031534195,0.018245795741677284,0.012717729434370995,0.0182560533285141,0.009883509948849678,0.03992323949933052,1.0
-0.006976597011089325,0.02794889360666275,0.005188328213989735,0.005139205139130354,-0.007609939202666283,0.027403324842453003,0.050646428018808365,0.014403074979782104,0.0061613102443516254,0.015352531336247921,0.006367501337081194,0.03352849930524826,4.0
0.24824771285057068,0.3189314901828766,-0.0741736888885498,0.022527199238538742,-0.0689343512058258,0.03993801772594452,0.3620482087135315,0.06264147907495499,0.22966724634170532,0.12273106724023819,0.050893738865852356,0.32618793845176697,1.0
-0.0058677722699940205,0.04716632142663002,0.007575082592666149,0.009211071766912937,-0.009356135502457619,0.029232870787382126,0.08052939176559448,0.02126515470445156,0.009308160282671452,0.023709997534751892,0.009811615571379662,0.050285909324884415,3.0
0.050291333347558975,0.14609843492507935,-0.0012298768851906061,0.024124016985297203,-0.022805161774158478,0.02938828617334366,0.12875346839427948,0.023697763681411743,0.11580368131399155,0.09879250824451447,0.023073386400938034,0.15061306953430176,1.0
0.026195816695690155,0.026070399209856987,-0.03478381037712097,0.014236541464924812,-0.0246400348842144,0.012468961998820305,0.07996518164873123,0.03924611210823059,0.02744559571146965,0.0016660458641126752,0.0014243636978790164,0.045733146369457245,1.0
-0.00696966890245676,0.023965122178196907,0.004831709899008274,0.0036556420382112265,-0.005350254476070404,0.017884407192468643,0.02817874401807785,0.012662532739341259,0.016056755557656288,0.017288288101553917,0.004538130946457386,0.028633587062358856,1.0
0.2821296155452728,0.260731041431427,-0.03037331812083721,0.09860307723283768,0.08775083720684052,0.00443020835518837,0.5207668542861938,0.2156846672296524,0.12225352227687836,0.0359610952436924,0.08557413518428802,0.31766000390052795,4.0
-0.007940983399748802,0.025442758575081825,0.004456579219549894,0.005151011049747467,-0.008726779371500015,0.023885564878582954,0.055507730692625046,0.018129190430045128,0.008293216116726398,0.016231870278716087,0.0021775318309664726,0.03570316731929779,2.0
-0.005497639998793602,0.056863948702812195,0.008541050367057323,0.00954344216734171,-0.010239207185804844,0.034022845327854156,0.09526883065700531,0.024664632976055145,0.0068694851361215115,0.0283995121717453,0.00930367037653923,0.058505430817604065,4.0
-0.011415332555770874,0.016175810247659683,0.0028738772962242365,0.003323699114844203,-0.008689488284289837,0.016833608970046043,0.025115706026554108,0.015611526556313038,0.008047218434512615,0.010423033498227596,-0.0001981230452656746,0.019828705117106438,2.0
-0.006943765562027693,0.022139722481369972,0.003970520105212927,0.004079107660800219,-0.007295373827219009,0.01786305569112301,0.04077383875846863,0.01809094473719597,0.011591059155762196,0.01436967309564352,0.0028363713063299656,0.026817165315151215,1.0
-0.007056889124214649,0.025755364447832108,0.004220934119075537,0.00244867242872715,-0.005663332995027304,0.021793542429804802,0.04144446924328804,0.012928509153425694,0.016730137169361115,0.016078604385256767,0.0047711958177387714,0.03288489207625389,1.0
-0.006311002653092146,0.057566262781620026,0.009854362346231937,0.009968501515686512,-0.012247808277606964,0.03401872143149376,0.09478005766868591,0.02369987964630127,0.01031914260238409,0.029648274183273315,0.01147767435759306,0.059521470218896866,3.0
-0.00814061239361763,0.042895957827568054,0.007626107893884182,0.008170087821781635,-0.010133480653166771,0.028460461646318436,0.07414975017309189,0.02124938555061817,0.007147425785660744,0.023577239364385605,0.0067459940910339355,0.04789343476295471,2.0
-0.006630261894315481,0.056699953973293304,0.010598811320960522,0.011498536914587021,-0.007030139211565256,0.03420224413275719,0.09374583512544632,0.023226439952850342,0.006344126537442207,0.029298080131411552,0.011256064288318157,0.05928846821188927,4.0
0.03751520812511444,0.10793933272361755,-0.005783210042864084,0.012882902286946774,-0.03738224133849144,0.025540539994835854,0.088392473757267,0.01563412882387638,0.08466991782188416,0.07191737741231918,0.021669182926416397,0.10731717944145203,1.0
-0.008954830467700958,0.020290015265345573,0.0060002184472978115,0.003005664562806487,0.00019119307398796082,0.02266179956495762,0.03882056847214699,0.013613283634185791,0.011014061979949474,0.011954376474022865,0.003703836817294359,0.02680826745927334,2.0
-0.00714931869879365,0.051773812621831894,0.005223799962550402,0.009030504152178764,-0.015472638420760632,0.030834149569272995,0.0959567055106163,0.02513349987566471,0.007190251722931862,0.02655204012989998,0.006650395691394806,0.057657141238451004,4.0
-0.0112145422026515,0.01099720411002636,-0.0002132016234099865,0.001967149320989847,-0.006255297921597958,0.01770734414458275,0.024682041257619858,0.009132257662713528,0.005655158776789904,0.00721405865624547,-0.0011844153050333261,0.018334247171878815,2.0
-0.0071880710311234,0.022490262985229492,0.005686292890459299,0.004309766925871372,-0.0027751196175813675,0.023200662806630135,0.03918609023094177,0.012969736009836197,0.011407352052628994,0.013803715817630291,0.004848582670092583,0.028503863140940666,4.0
-0.0008333136211149395,0.03781098499894142,0.006463872268795967,0.005937829613685608,-0.005538286175578833,0.0275811105966568,0.06613384187221527,0.01543780043721199,0.012629186734557152,0.01743631809949875,0.010385672561824322,0.04297025501728058,4.0
-0.007086426019668579,0.03383411094546318,0.00875874888151884,0.006238008849322796,-0.005883672274649143,0.028977449983358383,0.059312768280506134,0.01863814704120159,0.0075860959477722645,0.02001377008855343,0.00807600561529398,0.03882347792387009,4.0
-0.00702814431861043,0.02276979759335518,0.003835608484223485,0.004683653358370066,-0.011844851076602936,0.016336342319846153,0.03329671174287796,0.01614558883011341,0.01479902770370245,0.015940198674798012,0.003531295107677579,0.028996450826525688,1.0
-0.0032476182095706463,0.03946046531200409,0.009098074398934841,0.0068043735809624195,-0.006059540901333094,0.029177168384194374,0.07082342356443405,0.019088057801127434,0.013325592502951622,0.021071545779705048,0.010213641449809074,0.04675476625561714,2.0
0.002286344300955534,0.033639051020145416,0.004348990973085165,0.004499917849898338,-0.01526953186839819,0.022148096933960915,0.0608162060379982,0.01791866309940815,0.015834366902709007,0.016278935596346855,0.0103843929246068,0.04195763170719147,1.0
0.06988109648227692,0.16836972534656525,-0.01629331149160862,0.020875338464975357,-0.04447707161307335,0.030280524864792824,0.1520276963710785,0.022091934457421303,0.12561705708503723,0.10268794000148773,0.026974650099873543,0.1618339717388153,1.0
-0.00726248137652874,0.05882585421204567,0.008459953591227531,0.01024224516004324,-0.014122935011982918,0.03401298448443413,0.09814389795064926,0.0244655292481184,0.0052659763023257256,0.029120851308107376,0.010782509110867977,0.058701615780591965,2.0
-0.003912944346666336,0.04835720360279083,0.01045925635844469,0.00870236475020647,-0.011699840426445007,0.03395381569862366,0.07617801427841187,0.020648213103413582,0.012400507926940918,0.02574784867465496,0.01677851192653179,0.05160924792289734,2.0
-0.0008217773865908384,0.03466552868485451,0.008451296016573906,0.004647725261747837,-0.004513919353485107,0.027534326538443565,0.05690065398812294,0.0167631134390831,0.0155933927744627,0.019521037116646767,0.010159697383642197,0.04105357080698013,4.0
-0.00745739508420229,0.08219685405492783,0.013370172120630741,0.014574335888028145,-0.012629634700715542,0.04265950992703438,0.12851108610630035,0.02979372628033161,0.007009155582636595,0.040800243616104126,0.01682938262820244,0.07867316156625748,2.0
-0.006746166385710239,0.020391492173075676,0.005507681053131819,0.0024845313746482134,-0.002145738573744893,0.02246554009616375,0.029728496447205544,0.00926687940955162,0.011349033564329147,0.012378660030663013,0.005856145638972521,0.02603011578321457,4.0
