Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Label
-0.08282352983951569,-0.1293032020330429,-0.21050728857517242,-0.15552081167697906,-0.19061633944511414,-0.12535175681114197,-0.10941155254840851,-0.16007079184055328,-0.045320842415094376,-0.212816521525383,-0.19154712557792664,-0.17745083570480347,0.0
-0.2779272496700287,-0.21580469608306885,-0.2351614385843277,-0.17411242425441742,-0.18033242225646973,-0.23671451210975647,-0.22690701484680176,-0.22712436318397522,-0.16025973856449127,-0.1713421642780304,-0.08420587331056595,-0.17204266786575317,0.0
-0.1915132999420166,-0.1391713172197342,-0.1434473842382431,-0.09579850733280182,-0.09326061606407166,-0.15879711508750916,-0.10806631296873093,-0.18385453522205353,-0.12752939760684967,-0.16030973196029663,-0.14788101613521576,-0.2584252953529358,0.0
-0.1405220925807953,-0.16553033888339996,-0.1446283906698227,-0.10742588341236115,-0.1862863451242447,-0.25592517852783203,-0.14068283140659332,-0.238291934132576,-0.24538715183734894,-0.13421422243118286,-0.22426633536815643,-0.12199512124061584,0.0
-0.11648137867450714,-0.2043706476688385,-0.13480503857135773,-0.16831685602664948,-0.06739803403615952,-0.32143595814704895,-0.27208253741264343,-0.17167441546916962,-0.056187666952610016,-0.08580192923545837,-0.06961910426616669,-0.1079309806227684,3.0
-0.13801993429660797,-0.17965911328792572,-0.07370790839195251,-0.10949327051639557,-0.17239296436309814,-0.1423778384923935,-0.2382136881351471,-0.14881163835525513,-0.17033261060714722,-0.19370990991592407,-0.21510760486125946,-0.1792754828929901,0.0
-0.117350734770298,-0.05276278778910637,-0.23446571826934814,-0.17046917974948883,-0.1648925542831421,-0.1781226545572281,-0.1193777397274971,-0.1728385090827942,-0.2075769156217575,-0.2619861662387848,-0.1979609727859497,-0.1716204732656479,3.0
-0.16059869527816772,-0.18831652402877808,-0.1681751310825348,-0.18666784465312958,-0.21770159900188446,-0.22981418669223785,-0.17207999527454376,-0.09927273541688919,-0.15169574320316315,-0.11135327070951462,-0.16244731843471527,-0.1941383183002472,1.0
-0.18954387307167053,-0.23151376843452454,-0.08992288261651993,-0.10037942975759506,-0.1516789048910141,-0.15822714567184448,-0.1742229014635086,-0.2117999792098999,-0.21162903308868408,-0.18800088763237,-0.22917211055755615,-0.12402448803186417,1.0
-0.1438516527414322,-0.24604584276676178,-0.18777932226657867,-0.2004915475845337,-0.20007966458797455,-0.1388787180185318,-0.15402019023895264,-0.17460554838180542,-0.027676504105329514,-0.19987961649894714,-0.19886420667171478,-0.20131950080394745,2.0
-0.08615293353796005,-0.06283637136220932,-0.08984343707561493,-0.19430385529994965,-0.054115355014801025,-0.15703684091567993,-0.18627914786338806,-0.05217467248439789,-0.0997408926486969,-0.1468605250120163,-0.1248454600572586,-0.09749840199947357,3.0
-0.09112511575222015,-0.2159150391817093,-0.16334514319896698,-0.15439468622207642,-0.1724342554807663,-0.20473964512348175,-0.1109553873538971,-0.22919072210788727,-0.1918671727180481,-0.2421625703573227,-0.16352751851081848,-0.12057557702064514,1.0
-0.12005442380905151,-0.09471070021390915,-0.07007426768541336,-0.08246245980262756,-0.10370007902383804,-0.20941554009914398,-0.17741259932518005,-0.09520740807056427,-0.15291456878185272,-0.18840716779232025,-0.12369408458471298,-0.17630577087402344,1.0
-0.14885973930358887,-0.16164179146289825,-0.06458728015422821,-0.13576093316078186,-0.10822999477386475,-0.06594560295343399,-0.22684910893440247,-0.11607196182012558,-0.048905935138463974,-0.1741090565919876,-0.270440936088562,-0.12568610906600952,1.0
-0.1312303990125656,-0.19475120306015015,-0.16165566444396973,-0.14042161405086517,-0.25134745240211487,-0.23035097122192383,-0.17241251468658447,-0.2196105718612671,-0.07944284379482269,-0.20342198014259338,-0.2035820484161377,-0.10960891097784042,1.0
-0.20043866336345673,-0.10580293834209442,-0.07992054522037506,-0.182172492146492,-0.28167253732681274,-0.17432382702827454,-0.20323599874973297,-0.2131367027759552,-0.15111422538757324,-0.20463179051876068,-0.2110961228609085,-0.20107528567314148,0.0
-0.21733732521533966,-0.1529373824596405,-0.11088103801012039,-0.19530943036079407,-0.19906392693519592,-0.24150806665420532,-0.20694375038146973,-0.27481958270072937,-0.22508306801319122,-0.22598108649253845,-0.20232324302196503,-0.1941491663455963,1.0
